RequestID, FirstFitFragments, BestFitFragments, FirstFitNodesTraversed, BestFitNodesTraversed
2134, 2, 3, 6591, 12785
2135, 2, 3, 6591, 12808
2136, 2, 4, 6591, 12832
2137, 2, 4, 6591, 12832
2138, 2, 4, 6591, 12832
2139, 3, 4, 6598, 12857
2140, 3, 4, 6598, 12857
2141, 3, 3, 6598, 12857
2142, 4, 3, 6618, 12881
2143, 5, 4, 6641, 12905
2144, 5, 4, 6641, 12905
2145, 5, 4, 6641, 12905
2146, 5, 3, 6641, 12905
2147, 6, 3, 6642, 12929
2148, 6, 3, 6642, 12929
2149, 6, 4, 6642, 12953
2150, 6, 4, 6642, 12953
2151, 5, 4, 6642, 12953
2152, 6, 5, 6652, 12978
2153, 6, 5, 6652, 12978
2154, 6, 5, 6652, 12978
2155, 6, 5, 6652, 12978
2156, 5, 5, 6652, 12978
2157, 5, 5, 6652, 12978
2158, 5, 5, 6652, 12978
2159, 5, 4, 6652, 12978
2160, 5, 3, 6652, 12978
2161, 5, 4, 6669, 13002
2162, 4, 3, 6669, 13002
2163, 4, 4, 6679, 13026
2164, 4, 4, 6679, 13026
2165, 4, 4, 6679, 13026
2166, 4, 4, 6703, 13050
2167, 4, 5, 6714, 13075
2168, 4, 5, 6730, 13101
2169, 4, 5, 6730, 13101
2170, 4, 4, 6730, 13101
2171, 4, 4, 6755, 13126
2172, 4, 5, 6755, 13152
2173, 4, 5, 6755, 13152
2174, 4, 5, 6755, 13152
2175, 4, 3, 6755, 13152
2176, 5, 4, 6771, 13176
2177, 5, 4, 6771, 13201
2178, 5, 4, 6771, 13201
2179, 4, 4, 6771, 13201
2180, 4, 4, 6775, 13227
2181, 4, 4, 6775, 13227
2182, 4, 4, 6795, 13227
2183, 3, 3, 6795, 13227
2184, 3, 3, 6795, 13227
2185, 3, 3, 6810, 13252
2186, 3, 3, 6810, 13252
2187, 3, 3, 6810, 13252
2188, 3, 3, 6810, 13252
2189, 3, 3, 6810, 13252
2190, 2, 2, 6810, 13252
2191, 2, 2, 6821, 13276
2192, 2, 1, 6821, 13276
2193, 2, 1, 6821, 13276
2194, 2, 1, 6821, 13276
2195, 2, 1, 6821, 13276
2196, 2, 1, 6835, 13296
2197, 2, 1, 6839, 13316
2198, 1, 1, 6839, 13316
2199, 1, 1, 6839, 13316
2200, 2, 1, 6851, 13334
2201, 2, 1, 6866, 13353
2202, 3, 1, 6882, 13373
2203, 2, 1, 6882, 13373
2204, 2, 1, 6899, 13393
2205, 1, 1, 6899, 13393
2206, 2, 1, 6912, 13414
2207, 2, 1, 6934, 13435
2208, 2, 1, 6934, 13435
2209, 2, 1, 6934, 13435
2210, 2, 1, 6934, 13457
2211, 2, 1, 6934, 13457
2212, 2, 1, 6934, 13479
2213, 2, 1, 6934, 13479
2214, 1, 1, 6934, 13479
2215, 1, 2, 6947, 13501
2216, 1, 2, 6947, 13501
2217, 0, 2, 6947, 13501
2218, 0, 2, 6947, 13501
2219, 1, 3, 6949, 13523
2220, 1, 3, 6949, 13523
2221, 1, 3, 6949, 13523
2222, 1, 3, 6956, 13546
2223, 1, 3, 6956, 13546
2224, 1, 2, 6956, 13546
2225, 1, 2, 6956, 13546
2226, 1, 2, 6956, 13546
2227, 1, 2, 6964, 13565
2228, 1, 1, 6964, 13565
2229, 2, 1, 6979, 13584
2230, 2, 1, 6979, 13584
2231, 2, 1, 6979, 13584
2232, 1, 1, 6979, 13584
2233, 1, 1, 6982, 13602
2234, 2, 1, 6983, 13620
2235, 2, 1, 6990, 13638
2236, 2, 1, 6990, 13638
2237, 2, 1, 6990, 13638
2238, 1, 1, 6990, 13638
2239, 1, 1, 6990, 13638
2240, 2, 1, 6993, 13656
2241, 2, 1, 6993, 13656
2242, 1, 0, 6993, 13656
2243, 1, 0, 6993, 13656
2244, 1, 0, 6993, 13656
2245, 1, 0, 6993, 13656
2246, 1, 0, 6993, 13656
2247, 1, 0, 6993, 13656
2248, 1, 1, 6994, 13666
2249, 0, 0, 6994, 13666
2250, 0, 1, 6996, 13675
2251, 0, 1, 7003, 13685
2252, 0, 1, 7003, 13685
2253, 1, 1, 7011, 13695
2254, 2, 1, 7014, 13706
2255, 2, 1, 7020, 13718
2256, 2, 1, 7020, 13718
2257, 2, 1, 7020, 13718
2258, 2, 1, 7036, 13729
2259, 2, 1, 7036, 13729
2260, 2, 1, 7053, 13741
2261, 2, 1, 7067, 13754
2262, 2, 1, 7085, 13768
2263, 2, 1, 7085, 13768
2264, 2, 1, 7091, 13783
2265, 2, 0, 7091, 13783
2266, 2, 0, 7091, 13783
2267, 2, 0, 7108, 13798
2268, 2, 0, 7126, 13813
2269, 2, 0, 7126, 13813
2270, 3, 1, 7127, 13829
2271, 2, 1, 7127, 13829
2272, 2, 1, 7137, 13846
2273, 3, 2, 7143, 13864
2274, 3, 3, 7143, 13883
2275, 2, 3, 7143, 13883
2276, 2, 3, 7150, 13883
2277, 1, 2, 7150, 13883
2278, 2, 3, 7154, 13902
2279, 1, 2, 7154, 13902
2280, 2, 3, 7158, 13921
2281, 1, 2, 7158, 13921
2282, 1, 2, 7158, 13940
2283, 1, 2, 7158, 13940
2284, 1, 2, 7158, 13940
2285, 1, 2, 7158, 13940
2286, 1, 1, 7158, 13940
2287, 1, 1, 7158, 13940
2288, 1, 1, 7167, 13958
2289, 1, 1, 7177, 13976
2290, 1, 1, 7177, 13976
2291, 1, 1, 7177, 13976
2292, 1, 1, 7177, 13976
2293, 1, 1, 7177, 13976
2294, 1, 1, 7188, 13994
2295, 1, 1, 7188, 13994
2296, 1, 1, 7188, 13994
2297, 1, 1, 7188, 13994
2298, 1, 0, 7188, 13994
2299, 2, 0, 7200, 14010
2300, 3, 1, 7215, 14026
2301, 3, 1, 7215, 14026
2302, 3, 1, 7215, 14026
2303, 3, 1, 7215, 14026
2304, 3, 1, 7215, 14026
2305, 3, 1, 7219, 14040
2306, 3, 1, 7219, 14040
2307, 3, 2, 7224, 14053
2308, 3, 2, 7233, 14067
2309, 3, 2, 7243, 14082
2310, 3, 2, 7254, 14098
2311, 3, 2, 7274, 14115
2312, 3, 2, 7280, 14133
2313, 3, 2, 7280, 14152
2314, 4, 3, 7301, 14172
2315, 4, 3, 7301, 14172
2316, 4, 3, 7301, 14172
2317, 4, 3, 7301, 14172
2318, 5, 4, 7312, 14193
2319, 5, 3, 7312, 14193
2320, 5, 3, 7312, 14193
2321, 4, 2, 7312, 14193
2322, 4, 2, 7312, 14193
2323, 4, 2, 7312, 14193
2324, 3, 2, 7312, 14193
2325, 3, 2, 7320, 14210
2326, 3, 2, 7320, 14210
2327, 3, 2, 7340, 14228
2328, 3, 2, 7344, 14247
2329, 2, 2, 7344, 14247
2330, 1, 1, 7344, 14247
2331, 1, 1, 7360, 14265
2332, 1, 1, 7360, 14265
2333, 1, 1, 7360, 14265
2334, 1, 1, 7360, 14265
2335, 1, 1, 7360, 14265
2336, 2, 1, 7361, 14280
2337, 1, 1, 7361, 14280
2338, 1, 1, 7361, 14280
2339, 1, 2, 7370, 14295
2340, 1, 2, 7370, 14295
2341, 1, 2, 7376, 14311
2342, 1, 1, 7376, 14311
2343, 1, 1, 7376, 14311
2344, 2, 1, 7380, 14326
2345, 2, 1, 7390, 14341
2346, 2, 1, 7403, 14357
2347, 2, 1, 7417, 14374
2348, 2, 1, 7417, 14392
2349, 2, 1, 7417, 14392
2350, 2, 1, 7427, 14409
2351, 1, 1, 7427, 14409
2352, 1, 0, 7427, 14409
2353, 1, 0, 7431, 14426
2354, 1, 0, 7449, 14444
2355, 2, 0, 7468, 14463
2356, 2, 0, 7468, 14463
2357, 2, 0, 7468, 14463
2358, 2, 0, 7468, 14482
2359, 2, 0, 7468, 14482
2360, 2, 0, 7468, 14482
2361, 2, 0, 7468, 14482
2362, 2, 0, 7481, 14501
2363, 3, 0, 7486, 14521
2364, 4, 0, 7494, 14521
2365, 4, 0, 7494, 14521
2366, 3, 0, 7494, 14521
2367, 2, 0, 7494, 14521
2368, 2, 0, 7496, 14541
2369, 2, 0, 7496, 14541
2370, 2, 0, 7496, 14541
2371, 2, 0, 7496, 14541
2372, 2, 0, 7496, 14541
2373, 2, 0, 7496, 14541
2374, 2, 0, 7498, 14559
2375, 2, 0, 7514, 14578
2376, 2, 0, 7514, 14578
2377, 2, 0, 7514, 14578
2378, 2, 0, 7525, 14597
2379, 2, 1, 7529, 14617
2380, 3, 1, 7541, 14638
2381, 3, 1, 7541, 14638
2382, 3, 1, 7556, 14659
2383, 3, 1, 7574, 14680
2384, 2, 1, 7574, 14680
2385, 3, 2, 7587, 14702
2386, 3, 2, 7587, 14702
2387, 3, 2, 7587, 14702
2388, 2, 1, 7587, 14702
2389, 2, 1, 7587, 14702
2390, 2, 1, 7600, 14723
2391, 3, 2, 7609, 14745
2392, 3, 2, 7628, 14768
2393, 3, 2, 7628, 14768
2394, 3, 2, 7648, 14768
2395, 2, 2, 7648, 14768
2396, 3, 2, 7658, 14790
2397, 3, 3, 7679, 14812
2398, 3, 2, 7679, 14812
2399, 3, 2, 7679, 14812
2400, 3, 1, 7679, 14812
2401, 3, 1, 7700, 14832
2402, 3, 1, 7700, 14832
2403, 3, 0, 7700, 14832
2404, 2, 0, 7700, 14832
2405, 2, 0, 7704, 14849
2406, 3, 0, 7709, 14867
2407, 3, 0, 7709, 14867
2408, 3, 1, 7719, 14886
2409, 3, 1, 7719, 14886
2410, 3, 1, 7722, 14906
2411, 3, 1, 7722, 14906
2412, 3, 1, 7722, 14906
2413, 3, 2, 7733, 14925
2414, 4, 3, 7754, 14945
2415, 4, 3, 7766, 14966
2416, 2, 3, 7766, 14966
2417, 2, 3, 7766, 14988
2418, 2, 3, 7766, 14988
2419, 2, 3, 7783, 14988
2420, 2, 3, 7787, 15011
2421, 2, 4, 7793, 15034
2422, 2, 4, 7793, 15034
2423, 2, 4, 7793, 15034
2424, 2, 4, 7793, 15034
2425, 2, 4, 7793, 15034
2426, 2, 3, 7793, 15034
2427, 2, 3, 7793, 15034
2428, 2, 3, 7801, 15057
2429, 2, 2, 7801, 15057
2430, 2, 2, 7801, 15057
2431, 2, 2, 7810, 15079
2432, 2, 2, 7810, 15079
2433, 2, 2, 7810, 15079
2434, 2, 2, 7817, 15100
2435, 2, 2, 7817, 15100
2436, 2, 2, 7817, 15100
2437, 0, 2, 7817, 15100
2438, 0, 2, 7817, 15100
2439, 0, 2, 7817, 15100
2440, 0, 3, 7820, 15121
2441, 0, 3, 7820, 15121
2442, 1, 4, 7824, 15143
2443, 1, 4, 7824, 15143
2444, 1, 4, 7824, 15143
2445, 1, 3, 7824, 15143
2446, 1, 4, 7826, 15164
2447, 1, 3, 7826, 15164
2448, 1, 4, 7829, 15185
2449, 1, 4, 7836, 15207
2450, 1, 4, 7836, 15207
2451, 0, 3, 7836, 15207
2452, 1, 3, 7846, 15227
2453, 1, 3, 7846, 15227
2454, 1, 3, 7846, 15227
2455, 1, 2, 7846, 15227
2456, 1, 2, 7846, 15227
2457, 0, 2, 7846, 15227
2458, 1, 3, 7852, 15242
2459, 2, 3, 7854, 15258
2460, 2, 3, 7859, 15274
2461, 2, 2, 7859, 15274
2462, 2, 2, 7859, 15274
2463, 2, 2, 7873, 15289
2464, 2, 2, 7879, 15304
2465, 2, 2, 7879, 15304
2466, 2, 2, 7894, 15319
2467, 2, 2, 7911, 15335
2468, 2, 2, 7911, 15335
2469, 2, 2, 7929, 15352
2470, 3, 2, 7930, 15370
2471, 3, 2, 7938, 15389
2472, 3, 2, 7938, 15389
2473, 3, 1, 7938, 15389
2474, 2, 1, 7938, 15389
2475, 3, 1, 7942, 15406
2476, 3, 1, 7942, 15406
2477, 4, 1, 7954, 15422
2478, 4, 1, 7954, 15422
2479, 3, 1, 7954, 15422
2480, 3, 1, 7954, 15422
2481, 4, 1, 7960, 15439
2482, 3, 0, 7960, 15439
2483, 4, 0, 7974, 15456
2484, 3, 0, 7974, 15456
2485, 3, 0, 7976, 15473
2486, 3, 0, 7979, 15490
2487, 2, 0, 7979, 15490
2488, 1, 0, 7979, 15490
2489, 2, 1, 7983, 15506
2490, 2, 1, 7983, 15506
2491, 2, 1, 7983, 15506
2492, 2, 1, 7996, 15522
2493, 2, 1, 7996, 15522
2494, 2, 1, 7996, 15522
2495, 2, 1, 7997, 15535
2496, 2, 1, 8008, 15548
2497, 3, 2, 8017, 15562
2498, 3, 2, 8031, 15577
2499, 3, 2, 8031, 15577
2500, 3, 2, 8031, 15577
2501, 2, 2, 8031, 15577
2502, 2, 3, 8041, 15592
2503, 2, 3, 8042, 15608
2504, 2, 3, 8056, 15625
2505, 2, 3, 8056, 15625
2506, 2, 2, 8056, 15625
2507, 2, 2, 8056, 15625
2508, 3, 2, 8057, 15641
2509, 3, 2, 8067, 15658
2510, 3, 2, 8078, 15675
2511, 3, 2, 8078, 15675
2512, 3, 2, 8078, 15675
2513, 3, 2, 8089, 15691
2514, 2, 2, 8089, 15691
2515, 3, 2, 8090, 15707
2516, 3, 2, 8105, 15723
2517, 4, 3, 8123, 15740
2518, 4, 3, 8144, 15758
2519, 4, 3, 8144, 15758
2520, 4, 3, 8144, 15758
2521, 5, 3, 8165, 15777
2522, 5, 3, 8165, 15777
2523, 3, 2, 8165, 15777
2524, 2, 1, 8165, 15777
2525, 2, 2, 8167, 15794
2526, 1, 1, 8167, 15794
2527, 0, 1, 8167, 15794
2528, 0, 1, 8167, 15794
2529, 0, 1, 8169, 15807
2530, 0, 1, 8169, 15807
2531, 0, 2, 8175, 15821
2532, 0, 2, 8182, 15836
2533, 0, 2, 8198, 15852
2534, 0, 2, 8198, 15852
2535, 0, 2, 8198, 15852
2536, 0, 2, 8198, 15852
2537, 0, 2, 8201, 15867
2538, 1, 3, 8207, 15883
2539, 1, 3, 8216, 15900
2540, 1, 3, 8226, 15917
2541, 1, 4, 8238, 15935
2542, 1, 3, 8238, 15935
2543, 1, 3, 8254, 15953
2544, 1, 3, 8271, 15972
2545, 1, 4, 8289, 15992
2546, 0, 3, 8289, 15992
2547, 0, 3, 8289, 15992
2548, 1, 4, 8290, 16012
2549, 1, 4, 8290, 16012
2550, 1, 5, 8297, 16033
2551, 1, 4, 8297, 16033
2552, 1, 5, 8315, 16054
2553, 1, 6, 8323, 16076
2554, 1, 4, 8323, 16076
2555, 0, 4, 8323, 16076
2556, 0, 3, 8323, 16076
2557, 0, 4, 8324, 16094
2558, 1, 4, 8326, 16113
2559, 1, 3, 8326, 16113
2560, 1, 3, 8326, 16113
2561, 1, 3, 8326, 16113
2562, 0, 3, 8326, 16113
2563, 0, 2, 8326, 16113
2564, 0, 2, 8326, 16113
2565, 1, 3, 8327, 16128
2566, 0, 2, 8327, 16128
2567, 1, 3, 8328, 16143
2568, 1, 2, 8328, 16143
2569, 1, 2, 8328, 16143
2570, 1, 3, 8333, 16157
2571, 2, 3, 8339, 16172
2572, 2, 2, 8339, 16172
2573, 2, 1, 8339, 16172
2574, 2, 1, 8339, 16172
2575, 1, 0, 8339, 16172
2576, 1, 0, 8340, 16182
2577, 1, 0, 8342, 16193
2578, 1, 0, 8342, 16193
2579, 2, 0, 8348, 16204
2580, 2, 1, 8359, 16216
2581, 2, 1, 8371, 16229
2582, 2, 1, 8371, 16229
2583, 2, 1, 8383, 16242
2584, 2, 2, 8385, 16256
2585, 2, 2, 8399, 16271
2586, 0, 2, 8399, 16271
2587, 0, 2, 8412, 16287
2588, 1, 3, 8415, 16304
2589, 1, 3, 8430, 16322
2590, 0, 2, 8430, 16322
2591, 0, 2, 8445, 16340
2592, 1, 2, 8452, 16359
2593, 2, 3, 8455, 16379
2594, 2, 4, 8473, 16400
2595, 3, 4, 8492, 16422
2596, 3, 4, 8514, 16445
2597, 3, 5, 8537, 16469
2598, 3, 5, 8537, 16469
2599, 3, 5, 8537, 16469
2600, 3, 5, 8537, 16469
2601, 3, 5, 8537, 16469
2602, 3, 5, 8537, 16469
2603, 2, 5, 8537, 16469
2604, 2, 5, 8557, 16494
2605, 2, 4, 8557, 16494
2606, 2, 3, 8557, 16494
2607, 2, 3, 8563, 16517
2608, 2, 3, 8563, 16517
2609, 2, 3, 8563, 16517
2610, 2, 3, 8584, 16540
2611, 3, 4, 8590, 16563
2612, 3, 4, 8590, 16563
2613, 3, 4, 8590, 16563
2614, 3, 5, 8592, 16587
2615, 2, 4, 8592, 16587
2616, 2, 3, 8592, 16587
2617, 1, 3, 8592, 16587
2618, 1, 3, 8592, 16587
2619, 1, 4, 8595, 16609
2620, 1, 4, 8599, 16632
2621, 2, 4, 8607, 16656
2622, 2, 5, 8624, 16681
2623, 3, 5, 8646, 16681
2624, 3, 5, 8646, 16681
2625, 3, 5, 8646, 16681
2626, 3, 5, 8646, 16707
2627, 3, 5, 8646, 16707
2628, 3, 5, 8646, 16707
2629, 2, 4, 8646, 16707
2630, 2, 4, 8651, 16732
2631, 2, 4, 8651, 16732
2632, 3, 4, 8657, 16757
2633, 3, 4, 8657, 16757
2634, 3, 5, 8657, 16783
2635, 3, 5, 8657, 16783
2636, 3, 5, 8657, 16783
2637, 3, 5, 8657, 16783
2638, 4, 6, 8662, 16810
2639, 4, 6, 8662, 16810
2640, 4, 6, 8662, 16810
2641, 4, 6, 8662, 16810
2642, 4, 6, 8662, 16810
2643, 4, 6, 8662, 16838
2644, 4, 6, 8662, 16838
2645, 4, 6, 8662, 16838
2646, 4, 6, 8662, 16838
2647, 4, 6, 8662, 16838
2648, 2, 6, 8662, 16838
2649, 2, 6, 8662, 16838
2650, 2, 6, 8668, 16838
2651, 2, 6, 8668, 16838
2652, 2, 6, 8668, 16838
2653, 2, 6, 8668, 16838
2654, 2, 6, 8668, 16838
2655, 2, 6, 8668, 16838
2656, 2, 6, 8668, 16838
2657, 2, 6, 8668, 16838
2658, 2, 6, 8668, 16866
2659, 2, 5, 8668, 16866
2660, 2, 5, 8668, 16866
2661, 2, 5, 8679, 16893
2662, 2, 5, 8679, 16893
2663, 2, 5, 8679, 16893
2664, 2, 5, 8679, 16893
2665, 2, 4, 8679, 16893
2666, 2, 4, 8679, 16893
2667, 1, 4, 8679, 16893
2668, 1, 4, 8679, 16893
2669, 1, 4, 8679, 16893
2670, 1, 4, 8679, 16893
2671, 1, 4, 8679, 16893
2672, 1, 3, 8679, 16893
2673, 1, 3, 8679, 16893
2674, 1, 3, 8680, 16917
2675, 1, 3, 8680, 16917
2676, 2, 4, 8688, 16941
2677, 2, 4, 8688, 16941
2678, 2, 4, 8688, 16941
2679, 2, 4, 8688, 16941
2680, 2, 4, 8695, 16964
2681, 3, 4, 8707, 16987
2682, 3, 4, 8707, 16987
2683, 3, 3, 8707, 16987
2684, 3, 3, 8707, 16987
2685, 3, 3, 8708, 17009
2686, 3, 3, 8723, 17031
2687, 3, 3, 8739, 17054
2688, 3, 3, 8739, 17054
2689, 3, 3, 8758, 17078
2690, 3, 3, 8760, 17103
2691, 3, 3, 8760, 17103
2692, 3, 3, 8760, 17128
2693, 4, 3, 8777, 17154
2694, 4, 3, 8777, 17154
2695, 4, 3, 8777, 17154
2696, 4, 3, 8777, 17154
2697, 4, 3, 8777, 17154
2698, 4, 3, 8777, 17154
2699, 4, 3, 8777, 17154
2700, 3, 3, 8777, 17154
2701, 3, 3, 8781, 17154
2702, 3, 3, 8781, 17154
2703, 3, 3, 8781, 17154
2704, 3, 3, 8800, 17180
2705, 3, 2, 8800, 17180
2706, 4, 2, 8803, 17204
2707, 5, 3, 8828, 17228
2708, 5, 3, 8828, 17228
2709, 5, 1, 8828, 17228
2710, 6, 2, 8844, 17251
2711, 7, 2, 8866, 17251
2712, 7, 2, 8866, 17275
2713, 7, 3, 8866, 17299
2714, 6, 3, 8866, 17299
2715, 6, 3, 8866, 17299
2716, 5, 2, 8866, 17299
2717, 6, 2, 8873, 17323
2718, 7, 2, 8886, 17347
2719, 6, 2, 8886, 17347
2720, 6, 2, 8886, 17347
2721, 6, 2, 8886, 17347
2722, 6, 2, 8886, 17347
2723, 7, 2, 8898, 17371
2724, 7, 2, 8915, 17395
2725, 6, 2, 8915, 17395
2726, 7, 2, 8937, 17395
2727, 6, 1, 8937, 17395
2728, 5, 1, 8937, 17395
2729, 5, 1, 8937, 17395
2730, 5, 1, 8937, 17395
2731, 4, 1, 8937, 17395
2732, 3, 1, 8937, 17395
2733, 2, 0, 8937, 17395
2734, 2, 0, 8947, 17416
2735, 2, 0, 8950, 17437
2736, 2, 0, 8950, 17437
2737, 1, 0, 8950, 17437
2738, 1, 0, 8950, 17437
2739, 1, 1, 8955, 17456
2740, 1, 1, 8961, 17476
2741, 1, 1, 8968, 17497
2742, 0, 1, 8968, 17497
2743, 0, 1, 8978, 17519
2744, 0, 2, 8989, 17541
2745, 0, 2, 8989, 17541
2746, 0, 2, 8989, 17541
2747, 0, 2, 8989, 17541
2748, 1, 2, 8991, 17564
2749, 1, 2, 9005, 17587
2750, 2, 2, 9023, 17587
2751, 2, 2, 9023, 17587
2752, 2, 2, 9023, 17587
2753, 2, 1, 9023, 17587
2754, 2, 1, 9038, 17608
2755, 2, 1, 9039, 17629
2756, 2, 1, 9060, 17650
2757, 2, 1, 9082, 17671
2758, 2, 1, 9082, 17671
2759, 2, 1, 9082, 17671
2760, 2, 1, 9082, 17671
2761, 2, 1, 9082, 17671
2762, 1, 1, 9082, 17671
2763, 1, 1, 9085, 17692
2764, 1, 2, 9089, 17714
2765, 1, 2, 9089, 17714
2766, 1, 2, 9089, 17714
2767, 1, 2, 9089, 17714
2768, 1, 2, 9089, 17714
2769, 1, 2, 9094, 17735
2770, 1, 2, 9094, 17757
2771, 1, 2, 9094, 17757
2772, 1, 2, 9111, 17757
2773, 1, 2, 9111, 17757
2774, 1, 2, 9111, 17757
2775, 1, 2, 9111, 17757
2776, 1, 2, 9111, 17757
2777, 1, 2, 9114, 17778
2778, 1, 2, 9114, 17778
2779, 1, 3, 9136, 17799
2780, 1, 3, 9136, 17821
2781, 1, 3, 9136, 17821
2782, 1, 3, 9136, 17821
2783, 1, 3, 9153, 17844
2784, 1, 4, 9171, 17868
2785, 0, 4, 9171, 17868
2786, 0, 4, 9171, 17868
2787, 0, 4, 9190, 17868
2788, 0, 3, 9190, 17868
2789, 0, 3, 9190, 17868
2790, 0, 4, 9199, 17891
2791, 0, 4, 9199, 17891
2792, 0, 3, 9199, 17891
2793, 0, 3, 9199, 17891
2794, 0, 3, 9208, 17912
2795, 0, 4, 9211, 17933
2796, 0, 4, 9229, 17955
2797, 0, 4, 9229, 17955
2798, 0, 4, 9229, 17955
2799, 0, 4, 9229, 17955
2800, 0, 4, 9229, 17955
2801, 0, 3, 9229, 17955
2802, 1, 4, 9231, 17977
2803, 1, 4, 9238, 18000
2804, 0, 3, 9238, 18000
2805, 0, 3, 9238, 18000
2806, 1, 4, 9240, 18023
2807, 1, 4, 9240, 18023
2808, 1, 5, 9247, 18046
2809, 1, 5, 9247, 18046
2810, 1, 5, 9255, 18070
2811, 2, 5, 9266, 18070
2812, 2, 5, 9266, 18070
2813, 2, 5, 9266, 18070
2814, 2, 5, 9266, 18070
2815, 2, 5, 9266, 18070
2816, 2, 5, 9266, 18070
2817, 2, 5, 9266, 18070
2818, 2, 5, 9282, 18070
2819, 2, 5, 9287, 18093
2820, 2, 4, 9287, 18093
2821, 2, 4, 9287, 18093
2822, 2, 4, 9295, 18114
2823, 3, 4, 9317, 18135
2824, 3, 4, 9317, 18156
2825, 3, 4, 9331, 18178
2826, 3, 4, 9331, 18178
2827, 3, 4, 9331, 18201
2828, 3, 4, 9331, 18201
2829, 2, 4, 9331, 18201
2830, 1, 4, 9331, 18201
2831, 1, 5, 9334, 18225
2832, 2, 5, 9345, 18225
2833, 2, 5, 9345, 18225
2834, 2, 5, 9345, 18225
2835, 2, 5, 9345, 18225
2836, 2, 4, 9345, 18225
2837, 2, 4, 9345, 18225
2838, 1, 4, 9345, 18225
2839, 1, 5, 9357, 18247
2840, 1, 5, 9357, 18270
2841, 0, 5, 9357, 18270
2842, 0, 5, 9357, 18270
2843, 0, 5, 9361, 18293
2844, 0, 5, 9361, 18293
2845, 0, 4, 9361, 18293
2846, 0, 3, 9361, 18293
2847, 1, 3, 9373, 18315
2848, 1, 3, 9390, 18337
2849, 1, 3, 9411, 18359
2850, 1, 4, 9426, 18382
2851, 0, 4, 9426, 18382
2852, 0, 4, 9426, 18382
2853, 0, 4, 9447, 18405
2854, 1, 5, 9460, 18429
2855, 1, 5, 9460, 18429
2856, 1, 5, 9480, 18454
2857, 1, 5, 9480, 18454
2858, 1, 5, 9492, 18479
2859, 1, 5, 9492, 18479
2860, 1, 5, 9516, 18479
2861, 1, 4, 9516, 18479
2862, 1, 4, 9516, 18479
2863, 1, 4, 9516, 18479
2864, 1, 4, 9516, 18479
2865, 2, 4, 9518, 18503
2866, 2, 4, 9518, 18503
2867, 2, 4, 9523, 18528
2868, 2, 4, 9523, 18528
2869, 2, 4, 9534, 18553
2870, 2, 5, 9552, 18579
2871, 2, 5, 9552, 18579
2872, 2, 6, 9575, 18606
2873, 2, 6, 9575, 18606
2874, 2, 6, 9575, 18606
2875, 2, 5, 9575, 18606
2876, 2, 5, 9575, 18606
2877, 2, 5, 9575, 18606
2878, 2, 4, 9575, 18606
2879, 2, 4, 9575, 18631
2880, 2, 4, 9581, 18656
2881, 2, 4, 9581, 18656
2882, 2, 4, 9599, 18656
2883, 2, 4, 9599, 18656
2884, 2, 4, 9599, 18656
2885, 2, 4, 9599, 18656
2886, 2, 4, 9599, 18656
2887, 3, 4, 9606, 18681
2888, 3, 5, 9618, 18706
2889, 2, 5, 9618, 18706
2890, 2, 5, 9618, 18706
2891, 1, 4, 9618, 18706
2892, 0, 4, 9618, 18706
2893, 0, 4, 9618, 18706
2894, 1, 4, 9620, 18729
2895, 2, 5, 9628, 18753
2896, 2, 5, 9628, 18778
2897, 2, 5, 9628, 18778
2898, 2, 4, 9628, 18778
2899, 3, 5, 9643, 18801
2900, 3, 5, 9643, 18801
2901, 3, 5, 9643, 18801
2902, 3, 3, 9643, 18801
2903, 3, 2, 9643, 18801
2904, 3, 2, 9664, 18820
2905, 3, 3, 9675, 18839
2906, 3, 3, 9680, 18859
2907, 3, 3, 9680, 18859
2908, 3, 3, 9680, 18859
2909, 3, 3, 9680, 18859
2910, 4, 4, 9693, 18880
2911, 4, 4, 9693, 18880
2912, 4, 4, 9716, 18902
2913, 3, 4, 9716, 18902
2914, 3, 4, 9716, 18925
2915, 3, 4, 9716, 18949
2916, 3, 4, 9716, 18949
2917, 3, 4, 9716, 18949
2918, 3, 4, 9716, 18949
2919, 4, 5, 9725, 18974
2920, 4, 5, 9725, 18974
2921, 3, 4, 9725, 18974
2922, 3, 4, 9725, 18974
2923, 4, 5, 9739, 18998
2924, 4, 5, 9739, 19023
2925, 3, 5, 9739, 19023
2926, 2, 4, 9739, 19023
2927, 2, 3, 9739, 19023
2928, 2, 3, 9747, 19044
2929, 2, 2, 9747, 19044
2930, 3, 3, 9749, 19065
2931, 3, 3, 9767, 19087
2932, 1, 3, 9767, 19087
2933, 1, 3, 9767, 19087
2934, 1, 3, 9767, 19087
2935, 1, 2, 9767, 19087
2936, 2, 2, 9777, 19108
2937, 2, 2, 9791, 19130
2938, 3, 2, 9809, 19130
2939, 4, 2, 9824, 19153
2940, 3, 1, 9824, 19153
2941, 3, 1, 9824, 19153
2942, 3, 1, 9824, 19153
2943, 2, 1, 9824, 19153
2944, 2, 1, 9824, 19153
2945, 3, 2, 9826, 19171
2946, 3, 3, 9831, 19190
2947, 3, 4, 9837, 19210
2948, 2, 3, 9837, 19210
2949, 2, 3, 9837, 19210
2950, 2, 4, 9843, 19229
2951, 1, 4, 9843, 19229
2952, 1, 3, 9843, 19229
2953, 1, 2, 9843, 19229
